country,socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought,hasAnyApp,hasAndroidApp,hasIosApp,hasProfilePicture,daysSinceLastLogin,seniority,social,products,language,language_en,language_es,language_fr,language_it,gender_M,country_short_list_Denmark,country_short_list_France,country_short_list_Germany,country_short_list_Italy,country_short_list_Netherlands,country_short_list_Other,country_short_list_Spain,country_short_list_Sweden,country_short_list_UK,country_short_list_US
Germany,-5.199337582605575,-0.32459054780791374,-0.12338326650744538,-5.199337582605575,0.3807256772281369,5.19933758270342,0.660367479703957,1.371109957500586,1,0,1,1,0.5169222700797942,-5.199337582605575,-1.489816296027173,0.09811158630531855,de,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
UK,-5.199337582605575,-0.32459054780791374,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,0,1,1,0.2782569846195563,-5.199337582605575,-1.489816296027173,-5.199337582605575,en,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Monaco,0.14619489549821815,-0.32459054780791374,-5.199337582605575,-5.199337582605575,0.3807256772281369,0.29297785546080574,-5.199337582605575,-5.199337582605575,0,0,0,1,0.22028230201106094,-5.199337582605575,0.0628326081658751,-5.199337582605575,fr,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
France,0.14619489549821815,1.643882862246181,1.3906596548974282,-5.199337582605575,-5.199337582605575,-5.199337582605575,1.5617605975458329,1.8512871307126821,0,0,0,1,-0.4353248452125309,-5.199337582605575,0.8224485747698438,1.3822248902340677,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Chypre,1.7050969053330023,1.694447074405764,2.143207127314618,2.433556195277806,1.9755600799004032,0.587133234487073,1.3274231757153436,-5.199337582605575,0,0,0,0,-5.199337582605575,-5.199337582605575,1.7418978013996476,1.975691469595001,en,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Swiss,-5.199337582605575,-0.32459054780791374,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0,0,0,1,1.9730128343781563,-5.199337582605575,-1.489816296027173,-5.199337582605575,fr,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
Netherlands,-0.35653107332793593,-0.32459054780791374,0.10063567064126884,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,0,1,0,0.6919353083649279,-5.199337582605575,-0.4188158757609385,-0.015070479913589657,en,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
France,-5.199337582605575,-0.32459054780791374,-5.199337582605575,0.8582008565819824,0.7144484853753008,0.46031437971923156,-5.199337582605575,-5.199337582605575,0,0,0,1,-0.47432166968918105,-5.199337582605575,-1.489816296027173,-5.199337582605575,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
France,-0.07290242082136891,0.7877179162159225,0.7176941489327423,0.16908286461285651,-5.199337582605575,-5.199337582605575,1.5224761458668272,1.7269962515931594,1,1,0,1,0.5111894049637179,-5.199337582605575,0.0628326081658751,1.0162304476639996,fr,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
France,-0.7774831914284764,-0.32459054780791374,-5.199337582605575,1.0701114668128873,0.5722770893837116,5.19933758270342,0.47713424159798007,1.5622187161840015,0,0,0,0,-0.5197950743313933,-5.199337582605575,-0.8224485747698439,-0.2177096933638894,fr,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
Italy,0.4491733463775526,-0.32459054780791374,-5.199337582605575,0.16908286461285651,0.5722770893837116,5.19933758270342,-5.199337582605575,-5.199337582605575,0,0,0,0,-0.24091726781770412,-5.199337582605575,0.3511832148403354,-5.199337582605575,it,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
France,0.14619489549821815,-0.32459054780791374,0.10063567064126884,1.2414789823350052,1.0481072891215324,0.29297785546080574,-5.199337582605575,-5.199337582605575,0,0,0,1,-0.13858315006072788,-5.199337582605575,0.0628326081658751,-0.015070479913589657,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Italy,0.8154239857629877,-0.32459054780791374,-5.199337582605575,0.16908286461285651,0.8988407803955765,0.551687720243482,-5.199337582605575,-5.199337582605575,1,1,0,1,0.1815309472821977,-5.199337582605575,0.711210330666472,-5.199337582605575,it,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
France,-0.35653107332793593,-0.32459054780791374,-0.12338326650744538,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,0,1,1,1.1217988624486128,-5.199337582605575,-0.4188158757609385,-0.2177096933638894,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
UK,-0.7774831914284764,-0.32459054780791374,0.6325093385485111,1.3094535521715693,-5.199337582605575,-5.199337582605575,0.8545766277826874,0.9931409247492611,0,0,0,1,-0.12591450693756914,-5.199337582605575,-0.8224485747698439,0.5811754014871102,en,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Italy,0.14619489549821815,-0.32459054780791374,0.3272392003863268,-5.199337582605575,1.4107557937971218,0.20857376234486283,-5.199337582605575,-5.199337582605575,1,0,1,1,0.08164073089911747,-5.199337582605575,0.0628326081658751,0.18183601108909406,it,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
France,0.734037551942624,-0.32459054780791374,0.7406299625378859,1.2414789823350052,0.5722770893837116,0.391549940946073,0.9607590224730421,-5.199337582605575,1,0,1,0,-5.199337582605575,-5.199337582605575,0.6386569992599217,0.7079796163448059,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Italy,0.6448288926073632,1.29189709019017,2.0526349962780928,0.6855673570471809,0.968759234053376,5.19933758270342,1.5411314846936601,1.1491333414999843,1,1,0,1,-0.7808856725765653,-5.199337582605575,0.767329267253086,1.9102831875966242,it,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Spain,0.4491733463775526,0.7877179162159225,-5.199337582605575,-5.199337582605575,0.5722770893837116,0.10821183727244707,-5.199337582605575,-5.199337582605575,1,0,1,1,-0.2772825907375158,-5.199337582605575,0.4547368076104847,-5.199337582605575,es,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Italy,0.551687720243482,-0.32459054780791374,0.3272392003863268,0.9768219351382755,0.3807256772281369,5.19933758270342,0.47713424159798007,-5.199337582605575,1,0,1,1,0.0477395073185511,-5.199337582605575,0.4547368076104847,0.2460917329967798,it,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
France,-0.07290242082136891,-0.32459054780791374,0.10063567064126884,-5.199337582605575,0.07794003679312468,5.19933758270342,-5.199337582605575,-5.199337582605575,0,0,0,1,0.7591527385676639,-5.199337582605575,-0.15381512083356783,-0.015070479913589657,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
UK,0.14619489549821815,-0.32459054780791374,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0,0,0,1,0.2999765316373625,-5.199337582605575,0.0628326081658751,-5.199337582605575,en,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Italy,1.5707855701965028,-0.32459054780791374,-0.12338326650744538,0.8582008565819824,1.5290481610899203,5.19933758270342,-5.199337582605575,-5.199337582605575,1,0,1,1,-5.199337582605575,-5.199337582605575,1.4691539228272983,-0.2177096933638894,it,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
France,-0.35653107332793593,-0.32459054780791374,0.8764940252602996,0.16908286461285651,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,0,1,1,-0.057800153849665414,-5.199337582605575,-0.4188158757609385,0.7242082804233155,fr,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
France,-0.07290242082136891,-0.32459054780791374,0.6887478415401648,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.767329267253086,0.7406299625378859,1,0,1,0,-0.7808856725765653,-5.199337582605575,-0.15381512083356783,0.6081527452512214,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
UK,0.8154239857629877,-0.32459054780791374,-5.199337582605575,-5.199337582605575,0.5722770893837116,0.391549940946073,-5.199337582605575,-5.199337582605575,1,0,1,1,0.15074742023162258,-5.199337582605575,0.711210330666472,-5.199337582605575,en,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Italy,-0.07290242082136891,-0.32459054780791374,0.9808771910597376,0.48277075642432826,-5.199337582605575,-5.199337582605575,0.9607590224730421,-5.199337582605575,0,0,0,1,-0.367257632424558,-5.199337582605575,-0.15381512083356783,0.910184056527656,it,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Italy,-0.07290242082136891,-0.32459054780791374,1.8342845199724598,2.1592952312535676,0.7144484853753008,5.19933758270342,0.47713424159798007,-5.199337582605575,0,0,0,0,-0.7808856725765653,-5.199337582605575,-0.15381512083356783,1.643882862246181,it,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
France,-0.7774831914284764,-0.32459054780791374,1.0972203252718757,-5.199337582605575,0.07794003679312468,5.19933758270342,1.0835663572614778,1.2690904173592283,1,1,0,0,0.313914790017252,-5.199337582605575,-0.8224485747698439,1.026599226458071,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Italy,-0.35653107332793593,0.7877179162159225,0.3942631404577641,0.9768219351382755,0.3807256772281369,-5.199337582605575,0.47713424159798007,-5.199337582605575,1,0,1,1,-0.47432166968918105,-5.199337582605575,-0.15381512083356783,0.2982254980190218,it,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
UK,-5.199337582605575,-0.32459054780791374,0.22800895530513712,0.48277075642432826,-5.199337582605575,-5.199337582605575,0.8545766277826874,0.9931409247492611,0,0,0,1,-0.4106042791577485,-5.199337582605575,-1.489816296027173,0.34584538129569364,en,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
UK,-0.7774831914284764,-0.32459054780791374,0.3272392003863268,0.16908286461285651,-5.199337582605575,-5.199337582605575,1.1540077441840437,-5.199337582605575,1,0,1,1,-0.38883962075702416,-5.199337582605575,-0.8224485747698439,0.5811754014871102,es,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Italy,0.6448288926073632,0.7877179162159225,0.7176941489327423,0.6855673570471809,1.6737060878053676,0.587133234487073,-5.199337582605575,-5.199337582605575,1,0,1,0,-0.6634943012767219,-5.199337582605575,0.6386569992599217,0.554614576450374,it,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
France,0.3166581515711474,-0.32459054780791374,1.0612481240052625,-5.199337582605575,0.5722770893837116,0.17163122855073415,0.660367479703957,-5.199337582605575,1,0,1,0,0.15930326096449104,-5.199337582605575,0.22800895530513712,0.9410223871518109,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Spain,1.0701114668128873,1.749756610606143,0.7877179162159221,-5.199337582605575,0.07794003679312468,-5.199337582605575,0.47713424159798007,-5.199337582605575,1,0,1,0,-0.5197950743313933,5.19933758270342,1.3647084924885173,0.6448288926073632,es,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Spain,0.8154239857629877,0.7877179162159225,-5.199337582605575,1.3647084924885173,0.3807256772281369,0.29297785546080574,2.0540983503534718,1.8061460946936998,0,0,0,1,-0.6634943012767219,5.19933758270342,0.767329267253086,1.556678893630743,es,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
France,1.489816296027173,-0.32459054780791374,0.10063567064126884,0.8582008565819824,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,0,1,0,0.777483191428476,5.19933758270342,1.4107557937971218,-0.015070479913589657,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
US,-0.7774831914284764,-0.32459054780791374,0.10063567064126884,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0,0,0,1,0.9402985714252675,5.19933758270342,-0.8224485747698439,-0.015070479913589657,en,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
UK,-5.199337582605575,-0.32459054780791374,0.10063567064126884,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,0,1,0,-0.4353248452125309,5.19933758270342,-1.489816296027173,-0.015070479913589657,en,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Italy,1.7050969053330023,2.3501812113928526,0.9607590224730421,0.48277075642432826,1.3153962847407192,0.42155933496113135,-5.199337582605575,-5.199337582605575,1,0,1,1,-0.1614442884921873,5.19933758270342,2.1364229057016355,0.8189312290028973,it,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
UK,0.3166581515711474,0.7877179162159225,0.3272392003863268,0.6855673570471809,0.7144484853753008,0.23058751152675497,-5.199337582605575,1.1491333414999843,0,0,0,1,-0.3061124379827219,5.19933758270342,0.3511832148403354,0.18183601108909406,en,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
France,-5.199337582605575,-0.32459054780791374,1.1427555551478947,-5.199337582605575,0.07794003679312468,-5.199337582605575,0.660367479703957,-5.199337582605575,1,0,1,0,-0.6634943012767219,5.19933758270342,-1.489816296027173,1.0014004088111839,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
France,-0.07290242082136891,-0.32459054780791374,-5.199337582605575,0.16908286461285651,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,0,1,1,-0.06786665426878423,5.19933758270342,-0.15381512083356783,-5.199337582605575,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Spain,0.3166581515711474,-0.32459054780791374,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.47713424159798007,0.7406299625378859,1,0,1,1,1.5052316564617902,5.19933758270342,0.22800895530513712,-0.2177096933638894,fr,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
France,0.14619489549821815,1.749756610606143,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1.3035567078976076,-5.199337582605575,0,0,0,1,0.34584538129569364,5.19933758270342,0.9607590224730421,0.6081527452512214,fr,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
Romania,1.9101630389914142,2.2412586459213237,-0.12338326650744538,1.8512871307126821,1.588273757582027,0.551687720243482,-5.199337582605575,-5.199337582605575,1,0,1,1,-5.199337582605575,5.19933758270342,2.0903210135883326,-0.2177096933638894,en,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
France,-0.7774831914284764,0.7877179162159225,0.7877179162159221,-5.199337582605575,-5.199337582605575,-5.199337582605575,1.0055558754164782,1.2690904173592283,0,0,0,1,-0.3061124379827219,5.19933758270342,-0.4188158757609385,0.7572538471400749,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Spain,-0.7774831914284764,1.29189709019017,-5.199337582605575,-5.199337582605575,0.3807256772281369,-5.199337582605575,1.0055558754164782,-5.199337582605575,1,0,1,1,0.3338022888018364,5.19933758270342,0.0628326081658751,0.34584538129569364,es,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Germany,-0.07290242082136891,0.7877179162159225,1.4314384013851016,0.6855673570471809,-5.199337582605575,-5.199337582605575,0.9139912510859728,1.1491333414999843,1,0,1,1,-0.5811754014871106,5.19933758270342,0.0628326081658751,1.25793066169206,en,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Netherlands,1.2200527208659053,0.7877179162159225,-5.199337582605575,0.8582008565819824,0.968759234053376,0.587133234487073,-5.199337582605575,-5.199337582605575,0,0,0,0,-0.5811754014871106,5.19933758270342,1.1491333414999843,-5.199337582605575,en,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
UK,-5.199337582605575,-0.32459054780791374,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0,0,0,0,0.33768893281660084,5.19933758270342,-1.489816296027173,-5.199337582605575,en,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Germany,-0.35653107332793593,1.5052316564617902,0.10063567064126884,-5.199337582605575,-5.199337582605575,-5.199337582605575,1.7706033294657955,1.4527521379315975,0,0,0,1,-0.47432166968918105,5.19933758270342,0.4547368076104847,1.3023912351919007,de,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Romania,0.14619489549821815,-0.32459054780791374,0.22800895530513712,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,0,1,1,0.8838938692890342,5.19933758270342,0.0628326081658751,0.09811158630531855,en,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
UK,-0.07290242082136891,1.1110819741139202,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.7406299625378859,0,0,0,1,1.9934785768246717,5.19933758270342,0.22800895530513712,-5.199337582605575,en,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
France,-5.199337582605575,-0.32459054780791374,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.660367479703957,0.7406299625378859,1,0,1,1,0.6111773684342875,5.19933758270342,-1.489816296027173,-0.015070479913589657,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
UK,0.14619489549821815,-0.32459054780791374,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,0,1,1,0.8189312290028973,5.19933758270342,0.0628326081658751,-5.199337582605575,en,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Germany,0.14619489549821815,0.7877179162159225,-0.12338326650744538,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,0,1,1,0.962833398305456,5.19933758270342,0.22800895530513712,-0.2177096933638894,de,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Denmark,-0.35653107332793593,-0.32459054780791374,0.22800895530513712,-5.199337582605575,0.07794003679312468,-5.199337582605575,0.47713424159798007,-5.199337582605575,1,0,1,1,-0.007535026034967609,5.19933758270342,-0.4188158757609385,0.18183601108909406,en,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Germany,1.7573685678417772,0.7877179162159225,0.767329267253086,1.2414789823350052,0.8084394051616053,5.19933758270342,0.767329267253086,-5.199337582605575,1,0,1,0,-0.5811754014871106,5.19933758270342,1.624784819167346,0.6666276233463667,en,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Grèce,0.3166581515711474,1.7269962515931594,1.5752844646371242,0.6855673570471809,-5.199337582605575,-5.199337582605575,1.5172109877853248,-5.199337582605575,1,0,1,0,-5.199337582605575,5.19933758270342,0.9607590224730421,1.4600054461545797,en,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
France,-0.35653107332793593,1.29189709019017,0.5782042163259619,0.16908286461285651,0.07794003679312468,5.19933758270342,1.1157502416841865,-5.199337582605575,0,0,0,0,-0.47432166968918105,5.19933758270342,0.22800895530513712,0.6666276233463667,it,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Denmark,-5.199337582605575,-0.32459054780791374,-5.199337582605575,0.48277075642432826,0.3807256772281369,0.29297785546080574,-5.199337582605575,-5.199337582605575,1,0,1,1,-0.10821183727244721,5.19933758270342,-1.489816296027173,-5.199337582605575,en,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Italy,1.371109957500586,-0.32459054780791374,0.6325093385485111,0.16908286461285651,0.7144484853753008,0.23058751152675497,-5.199337582605575,-5.199337582605575,1,0,1,0,-0.6634943012767219,5.19933758270342,1.25793066169206,0.47713424159798007,it,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
Italy,-0.07290242082136891,0.7877179162159225,0.9931409247492611,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.7406299625378859,1,0,1,1,-0.5197950743313933,5.19933758270342,0.0628326081658751,0.8473616252597318,it,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
France,-5.199337582605575,-0.32459054780791374,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,0,1,1,0.5400270807417926,5.19933758270342,-1.489816296027173,-5.199337582605575,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Italy,-0.35653107332793593,1.1110819741139202,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0,0,0,1,0.5693210610934747,5.19933758270342,0.0628326081658751,-5.199337582605575,it,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
Spain,-0.07290242082136891,-0.32459054780791374,0.6887478415401648,-5.199337582605575,0.8988407803955765,0.21513852478396475,0.660367479703957,0.7406299625378859,1,0,1,1,-0.7808856725765653,1.3775681073731048,-0.15381512083356783,0.5811754014871102,es,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
France,1.4600054461545797,-0.32459054780791374,0.9607590224730421,-5.199337582605575,0.07794003679312468,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,0,1,0,-0.47432166968918105,1.3775681073731048,1.3647084924885173,0.8189312290028973,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
US,-0.7774831914284764,-0.32459054780791374,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0,0,0,1,1.1838487364478714,1.3775681073731048,-0.8224485747698439,-5.199337582605575,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
France,1.537183021001202,-0.32459054780791374,0.45195332837796903,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,0,1,0,0.609695526322492,1.3775681073731048,1.438470502172995,0.2982254980190218,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
UK,0.4491733463775526,-0.32459054780791374,-0.12338326650744538,0.16908286461285651,1.25793066169206,0.6823937923302558,0.9139912510859728,-5.199337582605575,1,0,1,1,0.6983314427289389,1.3775681073731048,0.3511832148403354,0.2982254980190218,en,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
France,1.7269962515931594,-0.32459054780791374,-5.199337582605575,0.16908286461285651,1.3647084924885173,0.4385152156574532,-5.199337582605575,-5.199337582605575,1,0,1,0,0.5550779260955395,1.3775681073731048,1.5895321636864006,-5.199337582605575,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
US,-0.35653107332793593,-0.32459054780791374,0.3272392003863268,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,0,1,1,0.8189312290028973,1.3775681073731048,-0.4188158757609385,0.18183601108909406,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Swiss,0.14619489549821815,0.7877179162159225,-0.12338326650744538,0.48277075642432826,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0,0,0,1,1.489816296027173,1.3775681073731048,0.22800895530513712,-0.2177096933638894,fr,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
US,0.551687720243482,0.7877179162159225,0.22800895530513712,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.47713424159798007,0.7406299625378859,1,0,1,0,-0.057800153849665414,1.3775681073731048,0.554614576450374,0.18183601108909406,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,0.551687720243482,1.1110819741139202,0.5782042163259619,-5.199337582605575,0.5722770893837116,0.391549940946073,0.8545766277826874,-5.199337582605575,1,0,1,1,0.1644168685766827,1.3775681073731048,0.6386569992599217,0.5313296234254816,en,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
France,-5.199337582605575,-0.32459054780791374,-5.199337582605575,0.16908286461285651,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0,0,0,1,0.3279906712218322,1.3775681073731048,-1.489816296027173,-5.199337582605575,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Sweden,0.14619489549821815,-0.32459054780791374,-5.199337582605575,1.0701114668128873,0.07794003679312468,5.19933758270342,-5.199337582605575,-5.199337582605575,0,0,0,1,-0.1920597652948679,1.3775681073731048,0.0628326081658751,-5.199337582605575,en,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Italy,-5.199337582605575,-0.32459054780791374,-0.12338326650744538,0.48277075642432826,0.07794003679312468,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,0,1,1,0.660367479703957,1.3775681073731048,-1.489816296027173,-0.2177096933638894,it,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
France,-0.07290242082136891,-0.32459054780791374,0.3942631404577641,-5.199337582605575,-5.199337582605575,-5.199337582605575,1.489816296027173,1.2690904173592283,1,0,1,1,0.22028230201106094,1.3775681073731048,-0.15381512083356783,0.8988407803955765,fr,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
Sweden,1.6062616495206083,-0.32459054780791374,0.22800895530513712,0.6855673570471809,1.1889256188145656,0.6448288926073632,0.767329267253086,-5.199337582605575,1,0,1,1,-0.6634943012767219,1.3775681073731048,1.5052316564617902,0.2982254980190218,en,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
US,0.8764940252602996,1.5052316564617902,1.4691630226917558,0.6855673570471809,0.3807256772281369,0.29297785546080574,1.5617605975458329,1.653661089487923,0,0,0,1,-5.199337582605575,1.3775681073731048,1.0014004088111839,1.4150412747675263,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Italy,-0.07290242082136891,-0.32459054780791374,0.22800895530513712,0.8582008565819824,0.07794003679312468,5.19933758270342,-5.199337582605575,-5.199337582605575,1,0,1,1,-0.9410223871518109,1.3775681073731048,-0.15381512083356783,0.09811158630531855,it,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
France,0.8154239857629877,1.1110819741139202,-0.12338326650744538,0.6855673570471809,1.3153962847407192,0.42155933496113135,-5.199337582605575,1.371109957500586,0,0,0,0,-5.199337582605575,1.3775681073731048,0.8224485747698438,-0.2177096933638894,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
UK,1.588273757582027,-0.32459054780791374,0.22800895530513712,0.6855673570471809,0.3807256772281369,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,0,1,0,0.2125687776810898,1.3775681073731048,1.4830553654281813,0.09811158630531855,en,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
US,0.551687720243482,0.7877179162159225,0.887611995328476,0.48277075642432826,0.3807256772281369,0.29297785546080574,0.767329267253086,-5.199337582605575,1,0,1,1,0.030144383597065668,1.3775681073731048,0.554614576450374,0.7842972180579082,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Netherlands,1.489816296027173,-5.199337582605575,0.45195332837796903,0.16908286461285651,0.07794003679312468,5.19933758270342,1.0835663572614778,1.653661089487923,1,0,1,0,-0.47432166968918105,1.3775681073731048,1.10643779528449,0.5811754014871102,en,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
UK,0.14619489549821815,-0.32459054780791374,1.6868761331827327,0.6855673570471809,-5.199337582605575,-5.199337582605575,0.47713424159798007,1.4527521379315975,1,0,1,0,-5.199337582605575,1.3775681073731048,0.0628326081658751,1.4763584325156893,en,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
France,-0.35653107332793593,-0.32459054780791374,-0.12338326650744538,1.42447638186237,0.8084394051616053,5.19933758270342,-5.199337582605575,-5.199337582605575,0,0,0,1,-5.199337582605575,1.3775681073731048,-0.4188158757609385,-0.2177096933638894,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Germany,-0.7774831914284764,-0.32459054780791374,0.8366210470077801,-5.199337582605575,0.07794003679312468,5.19933758270342,0.9607590224730421,1.5052316564617902,0,0,0,1,0.2409172678177038,1.3775681073731048,-0.8224485747698439,0.7842972180579082,de,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
