socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought,social,products,country,daysSinceLastLogin,x,y,kmeans,spectral,aggl
14,10,25,1,2,0.0,47,1,24,72,Lituanie,471,-1.3212340115351309,-0.839051436276233,0,0,1
8,11,40,0,1,0.0,58,3,19,98,France,53,-0.7819264929653831,-1.856003348449989,3,0,2
5,8,0,0,2,50.0,29,0,13,29,Italy,280,0.0041066568135062044,-0.006716574530173557,2,0,1
10,8,0,1,4,75.0,0,0,18,0,Italy,204,0.28986358143647245,1.6306348852922041,2,3,0
6,8,0,0,1,0.0,0,0,14,0,France,41,1.1552922511386405,0.2014957695955509,1,3,0
12,8,1,0,11,75.0,0,0,20,1,Italy,194,-0.24058067942449937,0.626659405781978,2,0,1
15,8,1,17,26,88.0,0,0,23,1,Spain,20,-0.615230312452932,1.125182649061137,2,0,1
6,10,0,0,1,0.0,0,0,16,0,France,687,0.8663048247468617,0.16212463623431927,1,3,0
4,8,1,0,3,0.0,0,0,12,1,Canada,17,0.3775765225766088,-0.22162338286757843,3,0,2
4,8,4,0,1,0.0,0,1,12,4,Germany,525,0.34113318639211393,-1.3438597792088547,3,0,2
6,8,0,0,1,0.0,0,1,14,0,Italy,57,0.8876554294976162,-0.2861067139085986,1,3,0
12,8,3,15,19,94.0,0,0,20,3,Italy,11,-0.6010420849400234,1.0108251381546138,2,0,1
7,8,0,0,1,0.0,0,0,15,0,Italy,673,1.0955486418094444,0.2577140011050198,1,3,0
8,9,1,2,4,100.0,0,0,17,1,France,18,-0.6734953628044762,1.04746081203405,2,0,1
8,8,0,0,1,0.0,0,1,16,0,Spain,442,0.7820927357071534,-0.18669737812988194,1,3,0
5,8,9,0,1,0.0,0,0,13,9,France,231,0.46367640414817424,-0.7896888287292269,3,0,2
6,8,0,0,2,0.0,0,0,14,0,France,397,0.8826777110082771,0.7368876471063168,1,3,0
10,9,2,1,7,100.0,24,4,19,26,France,12,-1.4797148352446223,-0.0382501449866051,0,0,1
20,8,106,1,4,75.0,0,2,28,106,Germany,44,-1.0376152517732575,0.2057176581224861,0,0,1
8,8,25,0,1,0.0,4,3,16,29,Croatie,29,-0.3892774338288764,-1.6795920490827665,3,0,2
30,37,27,1,5,100.0,3,2,67,30,Spain,218,-2.0081262130432225,0.16204782183305785,0,0,1
12,8,15,1,1,0.0,69,2,20,84,France,224,-0.7871178345665435,-1.3469996422181525,3,0,2
6,8,0,0,3,100.0,0,0,14,0,US,183,0.5493295683121108,1.4815984785409104,2,3,0
10,18,5,0,1,0.0,3,2,28,8,Germany,38,-0.7974918102170153,-1.5742548426037235,3,0,2
10,16,2,1,2,100.0,1,0,26,3,Germany,28,-1.2532489008680359,0.5479084091493852,0,0,1
3,8,117,1,1,0.0,2,0,11,119,Italy,12,0.3735430506424144,-1.7448811561301065,3,0,3
15,9,3,11,12,91.0,5,0,24,8,Italy,20,-1.1683289949368225,0.44198265224101024,0,0,1
4,8,1,0,1,0.0,10,1,12,11,US,392,-0.0019096722589878059,-1.8340146820056111,3,0,2
8,9,2,14,11,100.0,0,0,17,2,Italy,11,-0.7794661484457143,1.1356459110774024,2,0,1
8,8,0,0,5,80.0,0,0,16,0,France,212,0.5713169458780506,1.2894745364716407,2,3,0
23,8,165,4,21,80.0,0,1,31,165,France,13,-1.1682676179482985,0.37013112445894325,0,0,1
4,8,0,0,2,100.0,1,0,12,1,Netherlands,631,0.090204975982744,0.4000140885484781,2,0,1
22,20,20,5,6,100.0,0,0,42,20,US,12,-1.2773805202637818,1.1527208872407015,0,0,1
5,8,3,10,7,100.0,0,0,13,3,Italy,14,-0.40268424078194615,0.9650403138071145,2,0,1
24,23,34,46,34,85.0,9,1,47,43,Italy,11,-1.9312585701678098,0.0012332047613298704,0,0,1
3,8,0,0,1,0.0,0,0,11,0,France,313,1.8211872325051162,-0.5087243978983337,1,3,3
4,10,126,4,2,100.0,32,2,14,158,Italy,11,-1.409063124007097,-0.506112229011943,0,0,1
7,8,0,9,4,66.6,0,0,15,0,Italy,12,0.35194209920903236,1.5881589877053057,2,3,0
12,7,30,1,1,0.0,0,1,19,30,Italy,34,-0.09622021953225472,-0.6533917321975412,3,0,2
4,8,1,0,1,0.0,1,0,12,2,UK,200,0.3354088863754914,-1.2538477818091855,3,0,2
3,8,1,0,1,0.0,1,0,11,2,UK,293,0.8146821894980207,-1.7878297868877828,3,0,3
4,9,16,0,1,0.0,15,1,13,31,France,37,-0.34017985845840737,-1.9600963134137912,3,0,2
3,0,0,0,1,0.0,0,0,3,0,France,44,3.2755774739096934,-0.7662209916491926,1,1,2
4,8,4,0,1,0.0,0,0,12,4,Portugal,14,0.6087700080331384,-0.8562572957047054,3,0,2
3,8,0,0,1,0.0,0,0,11,0,Italy,664,1.8211872325051162,-0.5087243978983337,1,3,3
18,9,19,84,29,66.0,15,0,27,34,Italy,11,-1.3598143658756225,0.44919336680098165,0,0,1
4,8,0,0,2,100.0,0,0,12,0,France,376,0.7515926006932446,1.2746420207833613,2,3,0
13,8,1,4,4,75.0,0,0,21,1,UK,14,-0.4865452053312282,0.9232440240935534,2,0,1
12,5,1,4,6,33.0,12,1,17,13,France,11,-0.810431543578459,-0.06305401893966117,0,0,1
3,9,2,0,1,0.0,0,1,12,2,UK,11,0.5520743743033363,-1.8139990360306166,3,0,3
4,8,7,0,1,0.0,0,0,12,7,UK,442,0.586157982951922,-0.8834366438501331,3,0,2
5,7,4,7,7,100.0,2,1,12,6,France,50,-0.6619208413875663,0.039383469783480646,0,0,2
7,8,1,7,7,71.0,0,0,15,1,France,20,-0.33529341608591196,0.8011847549738258,2,0,1
8,8,6,0,1,0.0,4,2,16,10,Australia,68,-0.3259286823353681,-1.5992276129457557,3,0,2
130,12,1,47,123,91.0,0,0,142,1,Germany,11,-1.3778143092097443,1.5562157964561658,0,0,1
3,2,32,0,1,0.0,11,0,5,43,France,25,1.2169272490933238,-2.090895032014125,3,0,3
8,8,36,3,2,0.0,0,0,16,36,France,475,-0.304197481132236,0.16640709057448094,2,0,1
5,8,0,0,1,0.0,0,0,13,0,UK,418,1.2296015562652716,0.13122512192593444,1,3,0
8,8,0,0,1,0.0,0,0,16,0,Belgium,441,1.0497295573481775,0.3009051053742676,1,3,0
10,8,0,11,9,88.0,0,0,18,0,Bulgaria,35,0.20545818492870888,1.7639432578951855,2,3,0
3,8,0,1,2,0.0,12,0,11,12,Hong Kong,11,0.5687365297607124,-0.666189838115269,3,0,3
12,8,1,8,10,90.0,3,0,20,4,Chypre,12,-0.8784691234876543,0.49224347653329,0,0,1
4,8,58,2,1,0.0,11,9,12,69,Italy,11,-0.4184974503153522,-1.7494519165359739,3,0,2
4,9,0,0,1,0.0,0,0,13,0,France,331,1.0968776389053825,0.012231054092928698,1,3,0
4,8,0,0,1,0.0,0,0,12,0,France,407,1.3419139293825868,0.025257607180264242,1,3,0
3,8,0,0,1,0.0,0,0,11,0,France,621,1.8211872325051162,-0.5087243978983337,1,3,3
18,10,75,9,7,100.0,49,3,28,124,Italy,11,-1.83980863941773,-0.019493983214208258,0,0,1
6,8,1,2,3,100.0,3,0,14,4,Germany,22,-0.7282278166203306,0.4812202193981336,2,0,1
6,8,1,5,4,100.0,0,0,14,1,Italy,16,-0.39886387028802933,1.034236252353509,2,0,1
5,8,0,0,1,0.0,0,0,13,0,Spain,531,1.2296015562652716,0.13122512192593444,1,3,0
6,8,2,3,2,100.0,0,0,14,2,France,322,-0.3896071550294723,0.9333504547225939,2,0,1
5,8,43,4,2,100.0,0,1,13,43,Germany,14,-0.7269079640797543,0.220888116932983,2,0,1
8,8,11,2,7,100.0,0,0,16,11,Italy,15,-0.5977451980020386,1.0220330051562658,2,0,1
24,17,111,4,12,90.9,27,0,41,138,Italy,12,-1.611794876742845,0.2507164505655237,0,0,1
21,9,7,0,5,80.0,12,4,30,19,Swiss,12,-1.260802028737757,-0.5365404876650381,0,0,1
7,8,1,0,3,0.0,0,0,15,1,Spain,88,0.13121123500346657,0.010833011057177069,3,0,2
5,8,0,0,1,0.0,0,0,13,0,Denmark,284,1.2296015562652716,0.13122512192593444,1,3,0
3,8,5,0,1,0.0,2,0,11,7,Spain,359,0.7457104678008638,-1.8726502427141267,3,0,3
11,8,1,10,9,100.0,0,0,19,1,France,15,-0.6353736694512118,1.2882085408370174,2,0,1
9,8,0,0,1,0.0,0,0,17,0,Spain,699,1.0151362757601352,0.3336331340255293,1,3,0
8,8,1,12,3,100.0,0,0,16,1,Italy,11,-0.5156714132405602,1.1421227252326116,2,0,1
11,8,0,0,1,0.0,0,0,19,0,France,670,0.9598311910461199,0.3854515817640571,1,3,0
11,11,110,3,2,50.0,5,0,22,115,UK,139,-1.2407174813772766,-0.014008213721849192,0,0,1
3,9,0,1,1,0.0,0,0,12,0,France,241,1.2965149917193004,-0.1780780929311491,1,3,3
7,8,0,1,1,0.0,0,0,15,0,Italy,56,0.8676255048808437,0.5586329744394557,1,3,0
12,8,1,2,3,66.0,0,0,20,1,Italy,15,-0.43706006478811316,0.856399820366607,2,0,1
4,8,118,11,2,100.0,0,0,12,118,Spain,13,-0.4228465593920359,0.5720318066613886,2,0,1
36,12,35,60,62,87.0,2,2,48,37,France,12,-1.8994752182451704,0.12884048861298117,0,0,1
15,16,253,1,5,80.0,432,6,31,685,Sweden,15,-1.870612637426418,-0.6510583018417521,0,0,1
20,8,0,0,1,0.0,0,0,28,0,Swiss,652,0.8261692431966401,0.5112159095950021,1,3,0
7,10,1,11,4,75.0,7,0,17,8,Spain,12,-0.9894182755745671,0.18826071606306347,0,0,1
5,8,0,0,1,0.0,0,0,13,0,Germany,206,1.2296015562652716,0.13122512192593444,1,3,0
4,8,0,0,1,0.0,0,0,12,0,Netherlands,660,1.3419139293825868,0.025257607180264242,1,3,0
5,9,7,0,2,100.0,2,3,14,9,France,70,-0.952028317609384,-0.5542374111208875,0,0,1
11,8,0,3,5,83.0,0,0,19,0,France,37,0.23027484356009248,1.7067956519119154,2,3,0
4,8,3,5,2,0.0,0,0,12,3,US,14,0.08620937511829171,0.04005559120230559,3,0,1
5,8,0,0,1,0.0,0,0,13,0,France,698,1.2296015562652716,0.13122512192593444,1,3,0
7,8,2,4,5,0.0,0,0,15,2,France,48,-0.1718542171507006,0.3498281060760287,2,0,1
147,10,77,26,174,74.0,104,1,157,181,UK,11,-2.330461437908711,0.49670331951602453,0,0,1
5,8,0,0,1,0.0,0,0,13,0,France,423,1.2296015562652716,0.13122512192593444,1,3,0
6,8,2,2,5,40.0,170,4,14,172,UK,12,-1.057515332147335,-0.5921948690884385,0,0,1
10,8,14,1,7,85.0,6,0,18,20,France,118,-0.8687416390047245,0.2333767936155433,0,0,1
4,8,1,1,2,0.0,0,0,12,1,France,73,0.16529473978519527,0.04857729512459516,3,0,1
9,8,0,0,6,100.0,0,0,17,0,Italy,97,0.3870786815688116,1.6571283783557378,2,3,0
4,8,0,0,1,0.0,0,3,12,0,France,493,1.0558711913549612,-0.4958782686510219,1,3,0
13,12,7,10,16,87.0,0,0,25,7,Italy,11,-0.9377697391065444,0.8683243950589425,0,0,1
4,8,5,0,1,0.0,13,1,12,18,France,80,-0.053396306038740744,-1.896497280607287,3,0,2
4,8,0,1,2,0.0,0,0,12,0,Italy,599,0.8413762523236227,0.8615684580254663,1,3,0
28,9,11,7,13,84.0,1,0,37,12,France,13,-1.3001745767627906,0.5429826633543994,0,0,1
9,8,1,0,2,100.0,0,1,17,1,Italy,17,-0.5189033871086587,0.28242390122360594,2,0,1
10,10,29,0,3,100.0,9,4,20,38,Spain,11,-1.3380721795710748,-0.45351106928664475,0,0,1
9,8,0,0,1,0.0,0,0,17,0,UK,644,1.0151362757601352,0.3336331340255293,1,3,0
4,8,1,1,2,100.0,0,3,12,1,Germany,16,-0.43845478680140937,0.2414339553856402,2,0,1
7,8,0,0,1,0.0,0,0,15,0,Italy,659,1.0955486418094444,0.2577140011050198,1,3,0
6,8,0,0,2,100.0,4,1,14,4,UK,104,-0.41276119894964886,0.02465482503705737,0,0,1
16,17,14,24,33,87.0,0,0,33,14,Italy,13,-1.1272167970234814,0.9538572057569439,0,0,1
6,8,0,0,1,0.0,29,3,14,29,France,574,0.08046633206628447,-1.3617544702347548,3,0,2
3,8,72,0,1,0.0,0,0,11,72,UK,94,0.9541263986095357,-1.5512314771427416,3,0,3
3,8,2,2,2,0.0,0,0,11,2,Portugal,13,0.6026046032206428,-0.5022297163440722,3,0,3
5,8,0,0,4,100.0,0,0,13,0,Germany,621,0.6137436767289537,1.4307611594907381,2,3,0
18,8,1,4,3,100.0,0,0,26,1,US,201,-0.6925396126982941,1.2989012910897748,2,0,1
18,9,4,7,33,93.0,2,0,27,6,France,16,-1.2118212565987563,0.5472356204350178,0,0,1
8,8,2,0,8,100.0,2,0,16,4,France,37,-0.6315762014181521,0.31315473110423664,2,0,1
12,9,11,2,12,58.0,0,0,21,11,Spain,93,-0.7576039888574986,0.756446254943687,2,0,1
8,8,0,1,1,0.0,4,0,16,4,US,542,0.11171112066165399,-0.33679879594873763,3,0,1
21,8,12,7,44,93.0,9,3,29,21,Italy,11,-1.4356692876138675,0.04628289050086261,0,0,1
7,8,0,0,2,100.0,0,0,15,0,Spain,488,0.5052273131201024,1.5070984147081177,2,3,0
12,8,0,0,1,0.0,0,0,20,0,Spain,670,0.9363231343322683,0.40766584312921156,1,3,0
5,8,15,0,1,0.0,18,1,13,33,Netherlands,606,-0.21080446693739407,-1.8459613000814754,3,0,2
12,9,19,0,7,100.0,2,16,21,21,Belgium,13,-1.32200127058683,-0.33187738125899297,0,0,1
4,8,0,0,2,100.0,0,0,12,0,France,383,0.7515926006932446,1.2746420207833613,2,3,0
6,8,40,1,4,75.0,52,1,14,92,France,59,-1.0470481240109282,-0.5869045463194181,0,0,1
28,52,35,21,10,90.0,1,0,80,36,Italy,11,-1.7033081416224476,0.4943320177972218,0,0,1
4,10,11,0,1,0.0,0,0,14,11,France,13,0.2231832660912425,-0.8976601361712353,3,0,2
14,8,7,5,14,100.0,0,5,22,7,UK,79,-1.0709419492739147,0.7203162184199845,0,0,1
3,8,0,0,1,0.0,0,0,11,0,Belgium,19,1.8211872325051162,-0.5087243978983337,1,3,3
3,8,10,1,1,0.0,0,1,11,10,Belgium,120,0.5564193887510588,-1.6202596877682058,3,0,3
12,8,0,8,16,87.0,0,0,20,0,Spain,22,0.1431811352056103,1.8394271558315798,2,3,0
14,9,5,2,7,85.0,0,0,23,5,Italy,13,-0.7507681709125185,0.8126515993241759,2,0,1
7,8,0,0,1,0.0,1,0,15,1,US,359,0.4341610170989439,-0.6169139311298636,3,0,1
8,10,0,0,1,0.0,349,1,18,349,Germany,11,-0.3805372412345929,-1.4439027974512149,3,0,2
15,8,0,2,6,50.0,0,0,23,0,Belgium,312,0.16890119155026034,1.753426836461142,2,3,0
3,9,3,0,1,0.0,0,0,12,3,France,293,0.8035648438658943,-1.3457865678483352,3,0,3
4,8,32,0,1,0.0,0,1,12,32,Denmark,18,0.24977619604188384,-1.4537314317868686,3,0,2
4,8,4,0,1,0.0,9,3,12,13,Italy,18,-0.0516672696288296,-1.90400633537382,3,0,2
9,9,0,0,1,0.0,2,2,18,2,Belgium,32,-0.1357091836764384,-1.1428062578471574,3,0,2
35,89,35,2,15,60.0,2,0,124,37,France,385,-1.7487052510050944,0.44829192279753977,0,0,1
15,10,10,49,13,92.0,0,0,25,10,Italy,11,-0.9496953259756298,0.9284440122036184,2,0,1
5,8,34,0,2,0.0,0,0,13,34,France,348,0.1287914690555269,-0.3292222133145393,3,0,2
7,11,59,1,2,100.0,10,4,18,69,Netherlands,13,-1.5428640960467748,-0.3054405274006879,0,0,1
5,8,3,0,1,0.0,3,0,13,6,UK,346,0.1623050054353457,-1.2244060964339634,3,0,2
7,8,2,3,4,100.0,4,0,15,6,UK,13,-0.8340118053180734,0.5343057161079537,0,0,1
6,8,1,0,1,0.0,0,0,14,1,Spain,353,0.4792107386002132,-0.6114953933053199,3,0,2
4,8,0,2,2,0.0,0,0,12,0,Italy,14,0.8280582328016545,0.8791517749954065,1,3,0
10,8,0,9,12,100.0,0,0,18,0,UK,12,0.0591375589778782,2.0942295369814357,2,3,0
3,8,0,0,1,0.0,0,1,11,0,UK,87,1.5535504108640927,-0.9963268814024828,1,3,3
3,8,0,0,1,0.0,0,0,11,0,France,612,1.8211872325051162,-0.5087243978983337,1,3,3
23,12,79,1,23,95.0,12,0,35,91,Italy,13,-1.4869914018520212,0.28533759256298696,0,0,1
4,8,0,0,2,100.0,0,0,12,0,UK,275,0.7515926006932446,1.2746420207833613,2,3,0
7,9,18,0,1,0.0,0,0,16,18,US,419,0.1013523770624277,-0.7509694477324671,3,0,2
3,8,0,0,1,0.0,0,0,11,0,France,675,1.8211872325051162,-0.5087243978983337,1,3,3
4,12,81,0,3,66.0,11,4,16,92,Italy,97,-1.1012414620166544,-1.0712030131370727,0,0,1
10,11,21,3,2,0.0,2,0,21,23,US,103,-0.9599292411289879,-0.27967434361260407,0,0,2
3,8,0,0,3,100.0,0,0,11,0,France,503,1.2152245496785867,0.771378311047026,1,3,3
18,11,41,7,11,100.0,2,2,29,43,Germany,11,-1.7798130996721866,0.13423299380476683,0,0,1
5,8,0,0,1,0.0,0,0,13,0,US,616,1.2296015562652716,0.13122512192593444,1,3,0
17,12,65,0,2,100.0,7,7,29,72,UK,67,-1.5329995175281275,-0.44606915395591606,0,0,1
9,8,13,0,1,0.0,1,0,17,14,Germany,642,-0.08379374455723844,-1.056112871406298,3,0,2
7,8,2,0,1,0.0,0,0,15,2,US,28,0.3908217091059035,-0.5896854851558619,3,0,2
4,8,6,2,4,50.0,0,0,12,6,UK,16,-0.11091445050484353,0.3971079170663525,2,0,1
127,40,863,40,87,89.0,68,0,167,931,Italy,11,-2.212549054448231,0.5190233396294757,0,0,1
8,8,1,0,4,50.0,0,0,16,1,US,151,-0.08860022444426038,0.4422382339780147,2,0,1
6,8,20,0,1,0.0,17,2,14,37,Italy,371,-0.3053745820415919,-1.806788168443619,3,0,2
13,13,4,0,2,0.0,0,0,26,4,France,675,-0.41190980672837896,-0.007475055390661071,3,0,1
8,8,5,0,2,0.0,3,0,16,8,France,622,-0.3074887086947745,-0.5399923398668853,3,0,2
4,8,2,0,1,0.0,0,0,12,2,UK,567,0.6371869966790458,-0.8221418790806172,3,0,2
21,8,1,19,11,63.0,0,0,29,1,Italy,30,-0.6494983511624871,1.1169429720827435,2,0,1
4,8,0,0,1,0.0,0,0,12,0,Italy,38,1.3419139293825868,0.025257607180264242,1,3,0
3,10,79,0,1,0.0,1,0,13,80,France,51,0.20852425069211805,-1.9338115732696506,3,0,3
6,8,2,1,2,50.0,0,0,14,2,France,170,-0.21406953690053634,0.5591879242120174,2,0,1
4,8,20,1,2,50.0,1,0,12,21,Ireland,14,-0.44191725651529645,-0.18378524142221597,3,0,1
4,8,0,1,2,100.0,0,0,12,0,Italy,13,0.5236694637646436,1.5755609941177975,2,3,0
5,9,1,0,2,0.0,0,0,14,1,Italy,410,0.06305198085212475,-0.18187423601529576,3,0,2
4,8,1,1,5,100.0,0,0,12,1,France,11,-0.18529291472661416,0.8271450682833257,2,0,1
4,8,1,1,1,0.0,9,0,12,10,US,420,0.04211039434880827,-1.0398474359625962,3,0,2
14,8,3,2,6,50.0,2,0,22,5,Netherlands,22,-0.8735449868786762,0.3963100539476425,0,0,1
5,11,0,0,2,0.0,13,1,16,13,France,135,-0.43353078187460997,-0.8279643041615636,0,0,2
10,10,339,0,9,88.0,31,14,20,370,Australia,40,-1.4082970406829718,-0.9319944138261848,0,0,1
5,8,0,0,1,0.0,0,0,13,0,Netherlands,699,1.2296015562652716,0.13122512192593444,1,3,0
3,8,0,0,1,0.0,0,0,11,0,France,610,1.8211872325051162,-0.5087243978983337,1,3,3
25,10,0,1,26,100.0,0,0,35,0,Italy,40,-0.3549389855886903,2.1848150624643465,2,3,0
3,8,0,1,1,0.0,0,1,11,0,UK,58,1.3256272739354913,-0.6954079080680469,1,3,3
7,10,118,0,1,0.0,7,0,17,125,Austria,14,-0.4169406709290636,-1.3646987973652562,3,0,2
46,19,1308,63,87,92.0,564,36,65,1872,Spain,11,-2.42337785982768,-0.30525695778111894,0,0,1
6,8,14,0,2,100.0,1,3,14,15,France,11,-0.8237293291663638,-0.4644799559566526,0,0,1
3,8,0,4,2,0.0,0,0,11,0,France,12,1.291392172201343,0.36621395626715747,1,3,3
10,8,4,0,10,70.0,0,0,18,4,France,180,-0.2422780578933915,0.5006755280857007,2,0,1
4,8,0,0,4,75.0,0,0,12,0,Italy,105,0.8729465669029083,0.9946819298620404,1,3,0
4,8,0,0,1,0.0,0,0,12,0,France,645,1.3419139293825868,0.025257607180264242,1,3,0
13,8,0,1,8,87.0,0,0,21,0,UK,29,0.1923365633569032,1.7512608192320758,2,3,0
7,8,3,0,1,0.0,0,0,15,3,Netherlands,60,0.37467535702743726,-0.6090755004777301,3,0,2
41,85,69,12,17,58.0,0,0,126,69,Italy,14,-1.5079022669194928,0.9500370152188008,0,0,1
4,8,0,2,3,100.0,0,0,12,0,UK,390,0.4947100901054875,1.6238626064300006,2,3,0
51,9,66,13,65,90.0,1,0,60,67,Spain,11,-1.5814362774451551,0.6854517923587752,0,0,1
6,8,0,2,4,50.0,0,0,14,0,France,18,0.4518028254340603,1.474322351404546,2,3,0
6,8,0,2,4,50.0,0,0,14,0,Belgium,57,0.4518028254340603,1.474322351404546,2,3,0
8,8,0,4,7,85.0,0,0,16,0,France,88,0.3018193608263879,1.6540018978484006,2,3,0
205,2013,35,3,1,0.0,4,0,2218,39,France,45,-1.8281577877368478,-0.15441415184958296,0,0,1
8,8,0,0,1,0.0,0,0,16,0,France,686,1.0497295573481775,0.3009051053742676,1,3,0
9,8,0,0,1,0.0,0,0,17,0,France,693,1.0151362757601352,0.3336331340255293,1,3,0
27,17,699,8,14,64.0,2,28,44,701,Netherlands,11,-2.0265327310642416,-0.38838042794046035,0,0,1
4,8,1,0,3,66.0,0,0,12,1,France,254,0.20977188671277452,0.15548929411328324,2,0,1
11,13,3,1,2,0.0,0,0,24,3,Italy,37,-0.5975978248071925,0.2780819975910973,0,0,1
21,9,12,7,10,80.0,0,0,30,12,Italy,15,-0.9035659191088411,0.8992323662476602,2,0,1
7,8,0,6,2,0.0,0,1,15,0,Lituanie,221,0.28911982463813907,0.6569282117541313,2,3,0
8,8,0,3,1,0.0,0,0,16,0,France,11,0.799878412572948,0.6307748631590948,1,3,0
18,15,10,0,1,0.0,66,0,33,76,Italy,139,-0.6947974560827821,-1.1312204889709232,3,0,2
16,15,1,4,18,44.0,3,0,31,4,Italy,30,-1.2725681860633031,0.4453296469769695,0,0,1
4,8,0,0,1,0.0,0,0,12,0,Spain,386,1.3419139293825868,0.025257607180264242,1,3,0
8,0,1,1,2,100.0,0,0,8,1,France,17,0.8334427501500071,0.9265200616554001,2,1,2
6,9,2,1,1,0.0,2,1,15,4,France,357,-0.5936065674945908,-1.3560367172459764,3,0,2
4,8,0,0,2,100.0,0,0,12,0,France,597,0.7515926006932446,1.2746420207833613,2,3,0
5,8,0,0,2,0.0,0,0,13,0,Spain,581,0.9569870161349087,0.6666169994367005,1,3,0
4,8,0,0,1,0.0,0,0,12,0,US,507,1.3419139293825868,0.025257607180264242,1,3,0
5,8,0,2,2,0.0,0,0,13,0,Italy,366,0.7157458596843388,0.9851192897410775,1,3,0
4,8,0,0,2,100.0,0,0,12,0,Italy,231,0.7515926006932446,1.2746420207833613,2,3,0
28,9,11,17,26,82.6,0,0,37,11,Italy,11,-1.0199454289427945,1.056713829703935,2,0,1
10,8,0,3,15,93.0,0,1,18,0,Sweden,11,-0.05317911358520711,1.2798897128091349,2,3,0
56,8,727,4,66,83.0,16,0,64,743,France,11,-1.587319739266847,0.49992374091359487,0,0,1
4,8,2,0,1,0.0,1,0,12,3,Italy,11,0.31295873171851213,-1.2806092005130094,3,0,2
45,8,0,17,84,98.7,0,0,53,0,Italy,11,-0.2271975473599212,2.2575922113863602,2,3,0
5,9,63,0,1,0.0,1,0,14,64,France,188,-0.16389487337179795,-1.3862081591167204,3,0,2
29,8,0,3,3,0.0,0,0,37,0,France,658,0.19865078156720659,1.4912513705510329,2,3,0
3,8,0,0,1,0.0,0,0,11,0,Finland,19,1.8211872325051162,-0.5087243978983337,1,3,3
3,8,4,0,1,0.0,0,0,11,4,France,138,1.0880433111556682,-1.3902393007833027,3,0,3
4,5,82,0,2,0.0,0,8,9,82,France,573,0.50388360536616,-1.1882997325149973,3,0,2
42,9,0,0,3,0.0,0,0,51,0,US,690,0.20220661951460772,1.1595411919175007,2,3,0
23,8,10,6,16,100.0,1,0,31,11,France,12,-1.219941850082082,0.90295896362615,0,0,1
3,8,1,1,1,0.0,0,0,11,1,Belgium,596,0.9171825830380881,-1.0207965874647678,3,0,3
4,9,2,0,2,66.0,0,0,13,2,France,320,-0.04826846979235619,0.07733612232367473,2,0,1
6,8,11,1,8,87.0,0,2,14,11,UK,11,-0.6205756053314806,0.0871204335852535,0,0,1
5,8,0,1,2,100.0,0,0,13,0,Netherlands,84,0.4113570906473284,1.6815285088634675,2,3,0
18,8,16,4,28,100.0,0,0,26,16,Italy,11,-0.8797776269849623,1.3016649326724092,2,0,1
8,8,0,0,1,0.0,0,0,16,0,Romania,599,1.0497295573481775,0.3009051053742676,1,3,0
6,8,0,5,17,94.0,0,0,14,0,Italy,72,0.36720571789735273,1.6318900012363518,2,3,0
6,8,0,1,3,0.0,0,0,14,0,France,524,0.6391132199424889,1.0685249157830152,1,3,0
58,8,2,62,50,100.0,0,0,66,2,Italy,11,-1.134370887454305,1.7713676143292107,2,0,1
6,8,0,0,2,0.0,0,0,14,0,France,43,0.8826777110082771,0.7368876471063168,1,3,0
8,8,0,0,1,0.0,0,0,16,0,UK,551,1.0497295573481775,0.3009051053742676,1,3,0
4,8,17,2,1,0.0,3,0,12,20,UK,11,-0.02995628960531518,-1.0876721586497233,3,0,2
47,8,13,25,43,93.0,19,0,55,32,Italy,11,-1.3917465773175717,0.7453342569861484,0,0,1
5,8,12,0,1,0.0,18,1,13,30,UK,265,-0.20326684993742228,-1.8369843216459276,3,0,2
5,10,61,0,3,66.0,13,0,15,74,France,14,-0.7560416420136382,-0.49440787293637495,0,0,1
5,8,5,1,3,66.0,0,0,13,5,Netherlands,225,-0.19634769691071255,0.4832473037535269,2,0,1
8,8,46,1,5,100.0,15,4,16,61,Denmark,11,-1.3054305651727485,-0.151525172033822,0,0,1
6,8,68,3,3,66.0,10,0,14,78,Grèce,11,-0.7701409495602323,-0.06791603873552415,0,0,1
4,9,118,2,1,0.0,4,3,13,122,US,14,-0.6622349118581635,-1.744396663119401,3,0,2
6,14,0,0,1,0.0,0,0,20,0,Belgium,426,0.7197626227547773,0.1974688503734844,1,3,0
4,8,0,1,1,0.0,0,0,12,0,Italy,364,1.1139907924539858,0.3261765805147003,1,3,0
4,9,2,1,1,0.0,5,0,13,7,Spain,48,-0.20150638586414932,-1.04843208810486,3,0,2
5,8,0,0,1,0.0,0,0,13,0,France,468,1.2296015562652716,0.13122512192593444,1,3,0
5,8,0,1,1,0.0,0,0,13,0,France,647,1.0016784193366708,0.43214409526037056,1,3,0
4,8,13,0,3,66.0,5,2,12,18,France,11,-0.5226876523248207,-0.9718466081157905,3,0,1
40,174,13,0,5,100.0,1900,41,214,1913,Bulgaria,112,-2.3423910366034613,-0.5477120429652133,0,0,1
7,8,52,2,2,50.0,61,0,15,113,Italy,15,-0.8331456728783315,-0.10665132819898297,0,0,1
18,14,83,3,14,100.0,16,0,32,99,Croatie,11,-1.6276220100323853,0.5358430723791265,0,0,1
